SITE_ID,VISIT_NO,mic_log_above_dl,DOY_COL,E_pr_gt90,E_pr_gt90_jja,E_pr_gt90_mam,E_pr_gt95,E_pr_gt95_jja,E_pr_gt95_mam,E_pr_gt99,E_pr_gt99_jja,E_pr_gt99_mam,MONTH_COL,TN_tn_log,TN_tn_ugl,TP_tp_log,TP_tp_ugl,airtemp_ann,airtemp_jja,airtemp_mam,area_ha,area_ha_log,cur_NANI,cur_NANI_FERT,cur_NANI_FERT_log,cur_NANI_arcsinh,cur_NAPI,cur_NAPI_FERT,cur_NAPI_FERT_log,cur_NAPI_arcsinh,depth_m,depth_m_log,flux_NFERTxE_pr_gt90,flux_NFERTxE_pr_gt95,flux_NFERTxE_pr_gt99,flux_NFERTxprec_tot_ann_mm,flux_NFERTxprec_tot_ann_mm_log,flux_PFERTxE_pr_gt90,flux_PFERTxE_pr_gt95,flux_PFERTxE_pr_gt99,flux_PFERTxprec_tot_ann_mm,flux_PFERTxprec_tot_ann_mm_log,flux_Q_TN,flux_lnQ_TN,lat_dd,lon_dd,pdsi_ann,pdsi_jja,pdsi_mam,prec_tot_ann_mm,prec_tot_ann_mm_log,prec_tot_jja_mm,prec_tot_jja_mm_log,prec_tot_mam_mm,prec_tot_mam_mm_log,strat_buoy_freq_s2,strat_surfminbot,strat_thermod_log,strat_thermod_m,temp_bot,temp_mean,temp_surf
NLA12_ND-103,1,-1.81161529794,212,372.58041958,234.272727273,90.1118881119,273.524475524,189.580419581,67.8321678322,109.412587413,109.412587413,0.0,7,7.64252413423,2085.0,4.47733681448,88.0,8.85593553442,23.9258894149,10.262939807,12.91514756,2.55840085196,1905.692634,1801.562401,7.49640956795,8.24574805828,278.9262427,307.4141129,5.72819574059,6.32409777771,3.1,1.13140211149,671226.875264,492771.410857,197113.603679,798966.093063,13.5910737871,114536.479169,84085.2839996,33634.9734997,136333.580563,11.8228599598,2791.04762208,7.62452769612,47.074712,-99.63073,-1.37272691727,-1.77635264397,-0.931955873966,443.485106383,6.09466421919,248.574468085,5.51574247101,113.591489362,4.73260858589,0.000395561070758,0.3,0.832909122935,2.3,23.4,23.58,23.7
NLA12_ND-105,1,1.53900686441,235,304.940353359,171.824449964,48.5198994102,203.15534578,128.561020793,9.37359020441,28.1722511331,0.0,0.0,8,7.45066079621,1721.0,5.79301360838,328.0,7.45663220477,23.3398855959,9.02214598084,19994.28204,9.90320161366,3641.997898,4876.813392,8.49224729211,8.89343488254,365.3590941,832.0943057,6.72394578259,6.59402974279,12.4,2.51769647261,1487137.19902,990750.710956,137390.811609,2107744.20336,14.5611288356,253739.131608,169044.406396,23441.9697466,359628.677276,12.7928273261,1173.82935703,6.75838203806,48.05957,-99.03043,-1.99131228833,-2.46547032025,-1.52993031155,432.197017589,6.06888154351,208.417598267,5.33954375097,88.5098520673,4.48311386861,0.000860648628327,0.9,-0.69314718056,0.5,20.5,20.8272727273,21.4
NLA12_ND-106,1,-1.7933607506,187,269.929411263,94.3491144439,105.059086808,168.506226955,75.9967675247,62.9272870651,53.5794229854,23.9972506199,0.0,7,7.38709023566,1615.0,4.48863636973,89.0,7.92210704068,23.8283596152,9.7448003227,501.2988305,6.21720239133,1654.304817,2523.584706,7.83343567209,8.10428342132,153.8031741,430.2895357,6.06445832093,5.7288314435,3.9,1.36097655314,681189.733963,425239.737209,135212.212402,942775.741495,13.7565837194,116147.801044,72506.466159,23054.6650395,160750.116734,11.9876063683,1486.27521743,6.99438381502,48.33315,-100.75523,-0.345959515595,-0.469442540257,1.34268784613,373.58593086,5.92314804735,127.350054639,4.84693963047,131.070263309,4.87573354055,0.0,0.0,-0.69314718056,0.5,24.0,24.0,24.0
NLA12_ND-107,1,-0.455485528733,192,233.390243902,78.5292682927,138.609756098,165.782926829,60.5512195122,105.231707317,24.9317073171,0.0,24.9317073171,7,8.04718956217,3125.0,4.59511985013,99.0,9.78819874025,24.4564193062,11.3171472345,48.33322448,3.87811920161,1991.89539,2405.035185,7.78531981237,8.28998916527,62.81346767,410.372529,6.01706535448,4.83338004118,2.3,0.832909122935,561311.74842,398713.772096,59961.6333197,878101.408024,13.6855173648,95776.944634,68032.7589478,10231.287784,149830.945417,11.9172629069,4116.43680171,8.01309861419,45.95196,-99.133225,-3.44252719198,-2.9840295996,-2.59058036123,365.109589041,5.90019755247,107.441400304,4.67694558549,180.182648402,5.19397104976,0.00239278516548,0.45,0.500775287912,1.65,23.5,23.85,23.95
NLA12_ND-109,1,1.11531862413,206,310.826637706,161.178818419,108.039826238,185.423631625,115.947211121,57.4943353605,70.4508427454,70.4508427454,0.0,7,7.94803199064,2830.0,5.17048399504,176.0,8.84900475118,23.9334935816,10.2777586475,17.21388091,2.845716088,3465.086696,4021.270938,8.29935328538,8.84364013318,67.74751488,685.9888021,6.53086130412,4.90898942394,4.5,1.50407739678,1249918.12496,745638.661072,283301.92649,1638054.80922,14.3090200039,213223.592861,127198.534939,48328.4892219,279435.848435,12.5405280226,3295.85581055,7.79077654327,46.89271,-99.41645,-2.04178596497,-2.42744902917,-1.36519446947,407.347536257,6.00966671852,185.4541178,5.22280750806,133.821912463,4.89650990456,0.000254511778736,0.1,0.916290731874,2.5,25.2,25.2666666667,25.3
NLA12_ND-129,1,1.32084342386,209,289.853343705,165.439957612,97.8416249549,208.207578012,133.385309569,63.5759266775,71.5074348395,71.5074348395,0.0,7,8.21066803116,3680.0,6.73221070647,839.0,9.78818451882,24.613712508,11.4332857252,1218.852908,7.10566545608,1980.679982,1944.560773,7.5727914069,8.28434273427,291.8251419,331.6053107,5.80394543851,6.36930490992,2.1,0.741937344729,563637.442092,404872.288843,139050.552767,769618.705017,13.5536504829,96116.9080967,69042.7385968,23712.2451473,131242.82529,11.7848045145,3244.20826966,7.77498201467,46.72182,-100.14114,-2.12497258096,-2.16753627706,-2.02311616781,395.780227444,5.98085907599,194.825682297,5.27210522183,127.417777968,4.84747127789,0.000437130414466,0.1,0.223143551314,1.25,21.5,21.575,21.6
NLA12_ND-131,1,-2.14438547832,219,245.140236679,97.9210273426,90.0666234528,125.551957922,59.5166705953,35.1627985688,43.4131657359,21.1172396287,0.0,8,7.03878354139,1140.0,3.58351893846,36.0,10.2102051418,24.6878172873,11.5183424115,1328.229399,7.19160205533,2353.103457,3165.353395,8.06001998553,8.4566375816,436.3010849,539.7197889,6.29105009543,6.77148106059,15.0,2.7080502011,775955.480423,397416.316257,137418.01155,1069621.4764,13.8828153835,132307.036791,67762.8762256,23430.9446465,182379.597285,12.1138454934,2688.1256547,7.58695484709,46.59737,-101.82358,-1.05979703505,-1.90419465551,0.23377604575,337.915342434,5.82279539794,130.734792842,4.87317078905,108.81540726,4.68965293524,0.00217245327438,2.315,2.5988835395,13.4487146913,20.63,22.2105882353,22.945
NLA12_ND-134,1,1.15263003503,192,251.873544631,92.4977360932,142.05530401,154.606080207,62.606080207,81.0863518758,0.0,0.0,0.0,7,7.75619534395,2336.0,5.71042701737,302.0,9.658468549,24.3648839801,11.121975133,53.58494942,3.98126823424,1991.89539,2405.035185,7.78531981237,8.28998916527,62.81346767,410.372529,6.01706535448,4.83338004118,5.1,1.62924053973,605764.737008,371833.062713,0.0,867278.616039,13.6731155606,103361.983498,63446.0881333,0.0,147984.246231,11.9048611027,4012.27431933,7.98746892145,46.02463,-99.29902,-3.36933223665,-3.00532692651,-2.46325109292,360.609533469,5.88779574822,117.884989858,4.76970948695,166.131440162,5.11277928325,0.00513510139097,2.38,1.24228606947,3.46352227381,22.7,24.46,25.08
NLA12_ND-145,1,-0.407667531663,219,330.775700935,191.85046729,90.7757009346,241.626168224,157.85046729,67.7757009346,68.1775700935,68.1775700934,0.0,8,7.22475340577,1373.0,4.51085950652,91.0,8.85593553442,23.9258894149,10.262939807,7.124819333,1.96358436906,1905.692634,1801.562401,7.49640956795,8.24574805828,278.9262427,307.4141129,5.72819574059,6.32409777771,3.0,1.09861228867,595913.065969,435304.61977,122826.146872,733266.090991,13.5052639314,101685.118672,74279.294158,20958.74723,125122.696142,11.737050104,4151.71228359,8.02163152659,47.07976,-99.73041,-1.72001802921,-2.10365533829,-1.35937619209,407.016759777,6.00885436341,215.508379888,5.37299979458,113.575418994,4.73246710078,0.000435115751591,0.2,0.810930216216,2.25,21.4,21.54,21.6
NLA12_ND-149,1,0.386452168926,207,315.93715847,141.663934426,129.087431694,224.926229508,118.415300546,88.868852459,72.6639344262,72.6639344263,0.0,7,8.73230457103,6200.0,7.13409372119,1254.0,8.5158194142,23.6866729294,9.63225140115,17.27003109,2.84897269239,3470.487403,4028.958536,8.30126319375,8.84519752635,67.0161318,687.2999338,6.53277078181,4.89813620434,4.3,1.4586150227,1272897.71146,906218.452347,292759.978866,1851457.19064,14.4314835576,217143.588101,154591.782651,49941.9173208,315840.034885,12.6629911457,8128.26543197,8.69345822578,47.06883,-99.07875,-1.57527072863,-2.16516291011,-0.372829859907,459.537414966,6.13022036387,176.797619048,5.17500568319,174.850340136,5.16393040881,0.00031813972342,0.2,1.22377543162,3.4,25.2,25.3166666667,25.4
NLA12_ND-156,1,0.739620376917,226,329.15324165,159.546168959,108.268500327,211.370006549,131.265225933,47.3235101506,54.673870334,54.673870334,0.0,8,8.18590748148,3590.0,6.06842558824,432.0,8.0347492867,23.3672934004,9.26184832144,104.9303077,4.6532963936,3470.487403,4028.958536,8.30126319375,8.84519752635,67.0161318,687.2999338,6.53277078181,4.89813620434,4.5,1.50407739678,1326144.7626,851600.99214,220278.756578,1899551.54635,14.457128388,226227.001196,145274.591508,37577.3474611,324044.449797,12.6886359761,2889.47324396,7.65918489597,47.1813,-99.23613,-0.615247259986,-0.858841395378,1.38103400353,471.474583164,6.15586519429,202.776738512,5.31210556352,150.775518503,5.01579209825,0.000926454729096,0.2,1.41098697371,4.1,20.26,20.41125,20.46
NLA12_ND-160,1,-2.21210473987,213,276.363327674,154.660441426,100.947368421,179.599320883,122.093378608,57.505942275,32.0,32.0,0.0,7,7.5913570467,1981.0,3.97029191355,53.0,8.66308717377,23.7603006468,10.0573283939,35.57997894,3.57178309033,1905.692634,1801.562401,7.49640956795,8.24574805828,278.9262427,307.4141129,5.72819574059,6.32409777771,3.1,1.13140211149,497885.780153,323559.383748,57649.996832,607447.246839,13.3170206139,84957.987215,55211.3659067,9837.2516128,103653.282516,11.5488067866,2740.0264525,7.60607825353,47.17379,-99.77033,-1.46314110756,-1.91157038212,-0.897923910618,337.178021978,5.820611046,176.613186813,5.1739619559,121.607692308,4.80080022664,0.00041474904508,0.1,0.832909122935,2.3,24.6,24.68,24.7
NLA12_ND-164,1,-0.4988147111,207,324.570888469,152.247637051,119.368620038,208.646502836,129.924385633,47.7448015123,54.0,54.0,0.0,7,8.12355783506,3373.0,5.80814248998,333.0,8.08619194338,23.4555388379,9.30741984587,38.88659889,3.66064968973,3470.487403,4028.958536,8.30126319375,8.84519752635,67.0161318,687.2999338,6.53277078181,4.89813620434,4.8,1.56861591791,1307682.65163,840628.108608,217563.760944,1833856.47298,14.4219316697,223077.550158,143402.727587,37114.1964252,312837.528909,12.6534392578,3131.51229586,7.73962672846,47.13834,-99.12896,-0.662385910749,-0.982288241386,1.39581203461,455.168862275,6.12066847598,188.494610778,5.23906941644,152.20239521,5.02521118256,0.000254511778736,0.05,0.470003629246,1.6,25.2,25.2285714286,25.25
NLA12_ND-172,1,-0.100616232035,212,330.640754772,158.864053621,104.735975521,205.170042256,124.382558648,47.1440332216,54.9735538394,31.0837826024,0.0,7,7.90581031266,2713.0,5.75890177388,317.0,8.11670625391,23.3627055381,9.36699324898,194.205161,5.2689151312,3470.487403,4028.958536,8.30126319375,8.84519752635,67.0161318,687.2999338,6.53277078181,4.89813620434,3.3,1.19392246847,1332137.89129,826621.593079,221486.168996,1750185.5017,14.3752323413,227249.368866,141013.35646,37783.3199146,298564.100055,12.6067399293,4981.12428847,8.20376630528,47.21146,-99.34187,-0.372300505145,-0.531918247326,1.47111599801,434.40146779,6.0739691475,194.888964392,5.27242998301,136.347467609,4.91520653639,0.000171494012696,0.135,0.509739649455,1.66485769191,24.16,24.2566666667,24.295
NLA12_ND-190,1,1.09417244714,215,315.185463659,172.600668337,57.544695071,201.745196324,133.263575606,9.0,22.2243107769,0.0,0.0,8,8.47240500863,4781.0,5.88332238849,359.0,6.73191572568,22.7760434004,8.41852857507,16.46536508,2.80125908868,4236.479301,5700.834446,8.64836783714,9.04463504424,524.8910158,972.8259464,6.88020518273,6.95633874005,1.1,0.0953101798043,1796820.14811,1150115.96452,126697.116416,2243024.6146,14.6233357874,306620.596976,196262.961546,21620.3861646,382763.710148,12.855173133,3273.35269989,7.78392542913,48.54641,-99.18439,-1.28976138256,-2.228870082,-0.560891811182,393.455490743,5.97496795026,187.658381943,5.23462319255,83.7684504185,4.42805644995,0.00231482706761,0.55,-0.597837000756,0.55,22.8,23.1,23.35
NLA12_ND-194,1,1.59082577622,213,307.519314323,131.669861906,107.912914804,167.353252314,72.4322581895,75.3561149511,46.2322707832,26.6673916097,0.0,7,8.65486599654,5738.0,6.39526159812,599.0,6.81372145927,22.9583190936,8.63258822162,1718.487658,7.44919991442,1328.363291,2234.276895,7.71167291779,7.88485017736,203.8011039,381.1517966,5.94319771205,6.0102977369,2.4,0.875468737354,687083.298758,373913.504948,103295.694414,944741.176547,13.7586662817,117211.539143,63786.9927863,17621.5130699,161166.146223,11.990191076,1553.09601129,7.03836104435,48.72463,-102.12305,0.339493415882,1.01367714141,1.77435947854,422.83979155,6.04699336392,164.680838364,5.10400928776,145.67783334,4.98139756257,0.0104904585019,1.875,0.741937344729,2.1,23.12,24.4257142857,24.995
NLA12_ND-196,1,-0.242785191569,187,291.030939381,164.512809744,110.411731765,212.456530869,134.337113258,78.1194176116,30.981100378,30.981100378,0.0,7,7.55013534249,1901.0,4.51085950652,91.0,8.66308717377,23.7603006468,10.0573283939,172.5442031,5.1506534535,1905.692634,1801.562401,7.49640956795,8.24574805828,278.9262427,307.4141129,5.72819574059,6.32409777771,4.0,1.38629436112,524310.397917,382753.69786,55814.3855826,595957.568369,13.2979247495,89467.0180563,65312.1359669,9524.02748937,101692.71245,11.5297109221,4063.19251935,8.00007967841,47.24207,-99.84419,-1.07512633978,-1.70110647789,-0.117326195943,330.800403049,5.80151518156,184.925435906,5.21995269468,124.596425129,4.82507991516,0.000245040120287,0.1,0.880358722647,2.41176470588,24.2,24.275,24.3
NLA12_ND-198,1,-1.97616319223,214,397.528735632,190.0,77.632183908,188.183908046,136.0,12.0,26.0,26.0,0.0,8,7.5363639384,1875.0,4.35670882669,78.0,5.74539933224,21.6782671323,7.19633654608,4.303303461,1.45938297449,2478.670997,3169.82568,8.06143187482,8.50862502846,307.9080392,540.4447701,6.29239244888,6.42295098184,1.9,0.641853886172,1260096.79474,596510.184287,82415.46768,1541844.11173,14.2484897331,214842.326137,101703.00892,14051.5640226,262879.309658,12.4794503072,4662.86851229,8.13774149832,48.87739,-99.98119,-1.11781966686,-1.47200345993,-0.315766751766,486.412903226,6.18705785831,208.793548387,5.341345957,122.380645161,4.80713622981,0.0,0.0,-1.38629436112,0.25,25.0,25.0,25.0
NLA12_ND-199,1,1.09025076166,235,321.738137083,135.0456942,102.217926186,186.223198594,95.6344463972,55.5887521968,35.0,0.0,0.0,8,7.83002808253,2515.0,4.11087386417,61.0,8.70597424116,24.0020397772,10.4834244084,19.19744403,2.95477714673,1645.103838,2426.342669,7.79414032809,8.09870605755,136.1565124,414.0158128,6.02590416826,5.60696571618,1.9,0.641853886172,780646.970249,451841.292706,84921.993415,917050.330554,13.7289176358,133204.676333,77099.3489281,14490.553448,156479.685592,11.960681476,813.893939096,6.39218546156,47.84719,-100.27634,-0.725254416466,-1.31415355206,1.03707504272,377.955818966,5.93477730775,154.326508621,5.03907054384,117.689655172,4.76805111892,0.00124979090837,0.25,0.470003629246,1.6,20.48,20.66,20.73
NLA12_ND-202,1,-1.77419463805,215,325.673427992,168.922920893,98.7505070994,196.851926978,118.922920893,62.9290060852,100.620689655,77.7890466532,22.831643002,8,8.34593026198,4213.0,4.20469261939,67.0,7.68461039781,22.9206584367,9.36265900985,14.35587541,2.66415929465,734.7774943,1592.490641,7.37305451051,7.29271536815,72.1743961,271.7347235,5.60482630915,4.97228052799,2.1,0.741937344729,518631.8861,313484.851375,160237.506567,706223.09628,13.467686467,88496.7789067,53491.5039478,27342.1352818,120506.41483,11.6994582656,1124.07008874,6.71506678504,48.66563,-103.06429,1.19831880501,2.01068501813,2.83211914131,443.47079857,6.09463195645,197.228843862,5.28436469852,130.318235995,4.86997942825,0.00978362486354,2.5,0.223143551314,1.25,23.2,25.1,25.7
NLA12_NE-101,1,0.0117902213745,204,194.166402586,63.975361442,81.3546113393,102.10708549,39.6610004129,49.2297806619,27.6343602067,27.6343602067,0.0,7,6.8276292345,923.0,5.38907172982,219.0,14.9716034635,28.7432860053,16.8029848095,5312.030314,8.57772939784,3193.16473,3963.418161,8.2848621039,8.76191498744,551.1688589,542.9268978,6.29697468435,7.00518922469,10.2,2.32238772029,769562.646265,404693.076998,109526.525111,1193082.7125,13.9920510302,105418.162613,55436.6831685,15003.4374597,163433.851691,12.0041636106,3403.10782149,7.82279975825,40.05678,-99.27561,-3.01666024852,-3.2266541724,-1.45012169112,301.023678056,5.70718892629,110.004609353,4.70052226812,116.373689809,4.75680647718,0.00205497869122,2.7,2.1080652353,8.23229830651,24.9,26.8,27.6
NLA12_NE-102,1,-0.0901326065992,231,257.984375,92.47265625,114.57421875,164.767578125,67.47265625,70.294921875,0.0,0.0,0.0,8,8.95544812235,7750.0,6.21060007702,498.0,12.8497367639,26.6460841613,14.2660240461,13.00093741,2.56502146332,189.2670971,374.8395203,5.92649798851,5.93631338902,74.82483997,59.08850541,4.07903641159,5.00834174535,1.6,0.470003629246,96702.7393699,61761.3999454,0.0,120844.567853,11.7022604356,15243.9111379,9735.86993143,0.0,19049.5519139,9.8547988587,1712.25826749,7.1359238025,42.53317,-100.59126,-3.75197196007,-3.83945631981,-1.71282422543,322.390146471,5.77576244711,104.543275632,4.64960110656,141.545938748,4.95262431986,0.000773162446611,0.2,-0.374693449441,0.6875,19.0,19.12,19.2
NLA12_NE-104,1,-1.76948930058,205,247.663018896,49.3844901928,170.822582009,132.988781916,13.0945056223,119.894276293,41.9420443017,0.0,41.9420443017,7,7.74240202182,2304.0,5.46806014114,237.0,13.5380678204,27.7292227482,15.1136599156,50.56218763,3.9232040169,2606.455532,2184.3957,7.68909450177,8.558893761,588.2696182,344.3342465,5.84161283243,7.07033328013,2.7,0.99325177301,540994.033525,290500.123366,91618.0212218,741658.378106,13.5166440093,85278.8589975,45792.592014,14442.0822213,116910.310154,11.6691623399,10574.4396054,8.95655041011,41.76522,-98.65727,-4.11670658196,-3.8712338506,-2.2139074621,339.525653757,5.82754950749,78.1933591298,4.35918472233,201.236338732,5.30448003192,0.00264279765009,0.6,0.741937344729,2.1,26.2,26.65,26.8
NLA12_NE-105,1,1.36973043357,230,257.089704383,92.3883792049,115.288481142,187.72324159,78.3883792049,82.3348623853,0.0,0.0,0.0,8,8.20603776278,3663.0,6.10924758276,450.0,12.8497367639,26.6460841613,14.2660240461,20.1814267,3.00476271114,189.2670971,374.8395203,5.92649798851,5.93631338902,74.82483997,59.08850541,4.07903641159,5.00834174535,3.0,1.09861228867,96367.381465,70366.0898268,0.0,120319.958422,11.6979097936,15191.0463883,11092.2857763,0.0,18966.8541579,9.8504482167,1673.50491317,7.11303085651,42.50433,-100.52987,-3.68628647251,-3.75298177427,-1.59835522149,320.990589055,5.77141180511,105.161380272,4.65549612522,139.498431509,4.93805335754,0.0,0.0,-1.38629436112,0.25,20.0,20.0,20.0
NLA12_NE-106,1,0.261817961425,205,404.441781548,102.956097561,157.25747614,299.981760339,68.2861081654,116.003605514,115.442629905,68.2861081654,47.1565217391,7,7.55223728756,1905.0,4.96981329958,144.0,13.8931395417,28.0309845236,16.3663274881,29.22334703,3.37496794562,6438.215628,6469.303436,8.77482372111,9.4631538909,619.7967565,1030.577708,6.93787480554,7.12253944355,2.8,1.02961941718,2616456.60703,1940673.0329,746833.402305,3476696.93474,15.0615932443,416808.684247,309154.515012,118972.600933,553847.318163,13.2246443288,8155.43583468,8.69679535749,41.03693,-96.84016,-4.33565495048,-4.27101594965,-2.75188988363,537.414417044,6.28676952322,146.482708303,4.98690738943,213.85641325,5.3653048237,0.00346335541942,1.25,0.170296455623,1.1856562937,28.5,29.1714285714,29.75
NLA12_NE-107,1,-1.83495928853,221,132.224496272,41.9990480723,53.8119942884,59.9665238775,25.1669046486,34.7996192289,26.3726796763,0.0,26.3726796763,8,8.40065937516,4450.0,5.62401750619,277.0,13.2273483304,27.0506810816,14.1901499519,24.93596967,3.21631132615,932.3737402,880.9366025,6.78098566251,7.53088121124,279.2016356,138.8565355,4.93344128142,6.32508461662,1.1,0.0953101798043,116481.398513,52826.7058084,23232.6588329,164052.92767,12.0079443844,18360.2354606,8326.74375161,3662.0189317,25858.6385334,10.1604000034,1707.79530775,7.13331392393,41.78703,-102.52301,-4.07146541858,-4.67180772224,-2.20760370151,186.225577646,5.22695872193,51.0486835035,3.9327797559,74.9614185922,4.31697356241,0.0166145156006,1.75,-0.597837000756,0.55,23.1,24.15,24.85
NLA12_NE-108,1,2.59050088813,230,271.714533874,98.2637521714,130.892298784,203.837000579,84.7993630573,92.1114649682,0.0,0.0,0.0,8,8.73632872133,6225.0,6.51174532964,673.0,12.7461438678,26.4829048135,14.2182206041,54.12090517,3.9912205284,189.2670971,374.8395203,5.92649798851,5.93631338902,74.82483997,59.08850541,4.07903641159,5.00834174535,1.6,0.470003629246,101849.345536,76406.1635164,0.0,126586.685706,11.748682615,16055.2057048,12044.4237115,0.0,19954.7210421,9.90122103804,3383.17207409,7.81692443184,42.45256,-100.64791,-3.75545182468,-3.8211871498,-1.66663734268,337.709016393,5.82218462645,112.015417642,4.71863651934,152.130171741,5.02473654738,0.00187435724162,0.15,0.0487901641694,1.05,18.5,18.62,18.65
NLA12_NE-110,1,-0.412942997964,206,501.913461538,154.45989681,171.370309569,347.657129456,116.688555347,89.4927298312,185.382739212,63.4488742964,35.9383208255,7,8.33399124719,4163.0,7.24351297467,1399.0,14.2599929115,27.9025470236,16.5789497707,32.08410411,3.46836070842,6588.684947,6451.230628,8.77202618663,9.48625624109,733.9953263,1017.507354,6.92511114481,7.29165030575,1.5,0.405465108108,3237959.49568,2242816.32159,1195946.80511,3715240.2002,15.1279538909,510700.638187,353743.685892,188628.300453,585978.775766,13.2810388491,3858.40948579,7.94836572723,40.32737,-96.53367,-4.15874572901,-4.4693272554,-2.47008377222,575.896354422,6.35592770427,172.757887854,5.15189112212,195.435017165,5.27522793115,0.00393596148066,1.2,-1.38629436112,0.25,27.3,28.025,28.5
NLA12_NE-121,1,1.75270674196,228,252.42561849,88.5159505209,114.419433594,161.403971354,63.5089518229,71.2260742188,0.0,0.0,0.0,8,9.04487593225,8475.0,5.92425579741,374.0,12.8460079376,26.6649912953,14.2554573174,159.8335591,5.07413301817,189.2670971,374.8395203,5.92649798851,5.93631338902,74.82483997,59.08850541,4.07903641159,5.00834174535,1.6,0.470003629246,94619.0977462,60500.5871968,0.0,118359.555827,11.6814823538,14915.4525238,9537.11943455,0.0,18657.8225509,9.83402077686,1094.18951758,6.68812460159,42.51854,-100.50729,-3.68931377225,-3.76577802735,-1.57337002908,315.760610654,5.75498436527,102.021979212,4.62518827254,136.460264184,4.91603346737,0.00818989343152,2.0,-1.38629436112,0.25,21.3,22.16,23.3
NLA12_NE-129,1,0.185017918342,207,352.425427873,94.9706601467,131.718826406,209.134474328,83.4352078239,90.0684596577,0.0,0.0,0.0,7,7.65396918048,2109.0,5.4161004022,225.0,13.982389314,28.0638513714,16.5424416185,43.7105103,3.77758858348,6988.856283,7676.711302,8.94594651855,9.54521938563,711.1294913,1210.759958,7.0990035059,7.26000221374,2.0,0.69314718056,2705468.26526,1605464.98271,0.0,3614786.19724,15.1005432686,426702.59625,253211.647354,0.0,570118.923608,13.253600256,2794.86720257,7.62589527196,41.38303,-96.47379,-4.6224565506,-4.59933328629,-3.05095648766,470.876923077,6.15459675005,127.360683761,4.84702309081,190.181196581,5.24797728393,0.0035578022751,0.55,-0.274345459863,0.760069456411,29.6,29.94,30.15
NLA12_NE-129,2,-0.621980673132,241,352.425427873,94.9706601467,131.718826406,209.134474328,83.4352078239,90.0684596577,0.0,0.0,0.0,8,7.74413662763,2308.0,5.56068163102,260.0,13.982389314,28.0638513714,16.5424416185,43.7105103,3.77758858348,6988.856283,7676.711302,8.94594651855,9.54521938563,711.1294913,1210.759958,7.0990035059,7.26000221374,2.2,0.788457360364,2705468.26526,1605464.98271,0.0,3614786.19724,15.1005432686,426702.59625,253211.647354,0.0,570118.923608,13.253600256,2794.86720257,7.62589527196,41.38301,-96.47389,-4.6224565506,-4.59933328629,-3.05095648766,470.876923077,6.15459675005,127.360683761,4.84702309081,190.181196581,5.24797728393,0.00293489597452,1.0,-0.378151139095,0.685126943374,23.8,24.2666666667,24.8
NLA12_NE-133,1,-1.54009843436,206,283.488245931,65.5967450272,180.150090416,172.007233273,51.424954792,120.582278481,36.0072332731,0.0,36.0072332731,7,7.6004023345,1999.0,4.56434819147,96.0,12.6833330754,26.8705723859,14.7115312925,73.73345552,4.30045663812,4733.87615,4851.718312,8.48708821232,9.15564681964,750.4605004,764.7479733,6.63954633288,7.3138346431,1.2,0.182321556794,1375405.11402,834530.643467,174696.953036,1771706.23803,14.3874536165,216797.06153,131542.183038,27536.4586697,279263.68921,12.5399117371,7122.89256204,8.56142458062,42.1132,-98.56404,-4.36522230735,-4.19951339868,-2.49623758976,365.17087846,5.90036540419,87.5932611312,4.47270406726,214.338146811,5.36755489322,0.00132828370818,0.2,-0.510825623766,0.6,26.4,26.54,26.6
NLA12_NE-135,1,-2.24252533657,234,128.0,39.0,53.0,71.0,31.0,40.0,25.0,0.0,25.0,8,10.8456994104,51313.0,8.1986394553,3636.0,13.096961263,26.9077961178,14.0663863649,11.39640522,2.43329797409,932.3737402,880.9366025,6.78098566251,7.53088121124,279.2016356,138.8565355,4.93344128142,6.32508461662,1.0,0.0,112759.88512,62546.4987775,22023.4150625,162272.61956,11.9970330366,17773.636544,9858.8140205,3471.4133875,25578.0196835,10.1494886555,3125.52599465,7.7377132663,41.92273,-102.38754,-4.10327911377,-4.78381156921,-2.21312975883,184.204651163,5.21604737412,44.2046511628,3.78883001347,78.0,4.35670882669,0.00102086545743,0.2,-1.38629436112,0.25,25.2,25.3333333333,25.4
NLA12_NE-154,1,-0.754044339511,239,476.459222083,135.416980343,140.552070264,292.032831451,89.5547887913,70.1819322459,135.65119197,65.8793391886,32.4479297365,8,8.16422565227,3513.0,6.77193555584,873.0,14.107278886,28.0142136903,16.557917162,52.77776641,3.96609001131,5851.164612,5165.308124,8.54972003592,9.36754318725,520.3917067,836.0631309,6.72870412566,6.94772991384,2.5,0.916290731874,2461058.69058,1508439.55677,700680.203913,2870850.07546,14.8701187374,398349.988961,244157.883389,113412.960269,464679.326927,13.0491028272,4994.26087717,8.2064001076,40.58297,-96.84597,-4.15836287218,-4.23481803221,-2.48093912573,555.794544399,6.3203987015,165.470110273,5.10879057593,181.801073709,5.20291308772,0.0,0.0,-1.38629436112,0.25,22.5,22.5,22.5
